,p_id,week
20410,386,['07-03-2022']
20411,386,['07-10-2022']
20412,386,['07-17-2022']
20413,386,['07-24-2022']
20414,386,['07-31-2022']
20415,386,['08-07-2022']
20416,386,['08-14-2022']
20417,386,['08-21-2022']
20418,386,['08-28-2022']
20419,386,['09-04-2022']
20420,386,['09-11-2022']
20421,386,['09-18-2022']
20422,386,['09-25-2022']
20423,386,['10-02-2022']
20424,386,['10-09-2022']
20425,386,['10-16-2022']
20426,386,['10-23-2022']
20427,386,['10-30-2022']
20428,386,['11-06-2022']
20429,386,['11-13-2022']
20430,386,['11-20-2022']
20431,386,['11-27-2022']
20432,386,['12-04-2022']
20433,386,['12-11-2022']
20434,386,['12-18-2022']
20435,386,['12-25-2022']
20436,386,['01-01-2023']
20437,386,['01-08-2023']
20438,386,['01-15-2023']
20439,386,['01-22-2023']
20440,386,['01-29-2023']
20441,386,['02-05-2023']
20442,386,['02-12-2023']
20443,386,['02-19-2023']
20444,386,['02-26-2023']
20445,386,['03-05-2023']
20446,386,['03-12-2023']
20447,386,['03-19-2023']
20448,386,['03-26-2023']
20449,386,['04-02-2023']
20450,386,['04-09-2023']
20451,386,['04-16-2023']
20452,386,['04-23-2023']
20453,386,['04-30-2023']
20454,386,['05-07-2023']
20455,386,['05-14-2023']
20456,386,['05-21-2023']
20457,386,['05-28-2023']
20458,387,['05-29-2022']
20459,387,['06-05-2022']
20460,387,['06-12-2022']
20461,387,['06-19-2022']
20462,387,['06-26-2022']
20463,387,['07-03-2022']
20464,387,['07-10-2022']
20465,387,['07-17-2022']
20466,387,['07-24-2022']
20467,387,['07-31-2022']
20468,387,['08-07-2022']
20469,387,['08-14-2022']
20470,387,['08-21-2022']
20471,387,['08-28-2022']
20472,387,['09-04-2022']
20473,387,['09-11-2022']
20474,387,['09-18-2022']
20475,387,['09-25-2022']
20476,387,['10-02-2022']
20477,387,['10-09-2022']
20478,387,['10-16-2022']
20479,387,['10-23-2022']
20480,387,['10-30-2022']
20481,387,['11-06-2022']
20482,387,['11-13-2022']
20483,387,['11-20-2022']
20484,387,['11-27-2022']
20485,387,['12-04-2022']
20486,387,['12-11-2022']
20487,387,['12-18-2022']
20488,387,['12-25-2022']
20489,387,['01-01-2023']
20490,387,['01-08-2023']
20491,387,['01-15-2023']
20492,387,['01-22-2023']
20493,387,['01-29-2023']
20494,387,['02-05-2023']
20495,387,['02-12-2023']
20496,387,['02-19-2023']
20497,387,['02-26-2023']
20498,387,['03-05-2023']
20499,387,['03-12-2023']
20500,387,['03-19-2023']
20501,387,['03-26-2023']
20502,387,['04-02-2023']
20503,387,['04-09-2023']
20504,387,['04-16-2023']
20505,387,['04-23-2023']
20506,387,['04-30-2023']
20507,387,['05-07-2023']
20508,387,['05-14-2023']
20509,387,['05-21-2023']
20510,387,['05-28-2023']
20511,388,['05-29-2022']
20512,388,['06-05-2022']
20513,388,['06-12-2022']
20514,388,['06-19-2022']
20515,388,['06-26-2022']
20516,388,['07-03-2022']
20517,388,['07-10-2022']
20518,388,['07-17-2022']
20519,388,['07-24-2022']
20520,388,['07-31-2022']
20521,388,['08-07-2022']
20522,388,['08-14-2022']
20523,388,['08-21-2022']
20524,388,['08-28-2022']
20525,388,['09-04-2022']
20526,388,['09-11-2022']
20527,388,['09-18-2022']
20528,388,['09-25-2022']
20529,388,['10-02-2022']
20530,388,['10-09-2022']
20531,388,['10-16-2022']
20532,388,['10-23-2022']
20533,388,['10-30-2022']
20534,388,['11-06-2022']
20535,388,['11-13-2022']
20536,388,['11-20-2022']
20537,388,['11-27-2022']
20538,388,['12-04-2022']
20539,388,['12-11-2022']
20540,388,['12-18-2022']
20541,388,['12-25-2022']
20542,388,['01-01-2023']
20543,388,['01-08-2023']
20544,388,['01-15-2023']
20545,388,['01-22-2023']
20546,388,['01-29-2023']
20547,388,['02-05-2023']
20548,388,['02-12-2023']
20549,388,['02-19-2023']
20550,388,['02-26-2023']
20551,388,['03-05-2023']
20552,388,['03-12-2023']
20553,388,['03-19-2023']
20554,388,['03-26-2023']
20555,388,['04-02-2023']
20556,388,['04-09-2023']
20557,388,['04-16-2023']
20558,388,['04-23-2023']
20559,388,['04-30-2023']
20560,388,['05-07-2023']
20561,388,['05-14-2023']
20562,388,['05-21-2023']
20563,388,['05-28-2023']
20564,389,['05-29-2022']
20565,389,['06-05-2022']
20566,389,['06-12-2022']
20567,389,['06-19-2022']
20568,389,['06-26-2022']
20569,389,['07-03-2022']
20570,389,['07-10-2022']
20571,389,['07-17-2022']
20572,389,['07-24-2022']
20573,389,['07-31-2022']
20574,389,['08-07-2022']
20575,389,['08-14-2022']
20576,389,['08-21-2022']
20577,389,['08-28-2022']
20578,389,['09-04-2022']
20579,389,['09-11-2022']
20580,389,['09-18-2022']
20581,389,['09-25-2022']
20582,389,['10-02-2022']
20583,389,['10-09-2022']
20584,389,['10-16-2022']
20585,389,['10-23-2022']
20586,389,['10-30-2022']
20587,389,['11-06-2022']
20588,389,['11-13-2022']
20589,389,['11-20-2022']
20590,389,['11-27-2022']
20591,389,['12-04-2022']
20592,389,['12-11-2022']
20593,389,['12-18-2022']
20594,389,['12-25-2022']
20595,389,['01-01-2023']
20596,389,['01-08-2023']
20597,389,['01-15-2023']
20598,389,['01-22-2023']
20599,389,['01-29-2023']
20600,389,['02-05-2023']
20601,389,['02-12-2023']
20602,389,['02-19-2023']
20603,389,['02-26-2023']
20604,389,['03-05-2023']
20605,389,['03-12-2023']
20606,389,['03-19-2023']
20607,389,['03-26-2023']
20608,389,['04-02-2023']
20609,389,['04-09-2023']
20610,389,['04-16-2023']
20611,389,['04-23-2023']
20612,389,['04-30-2023']
20613,389,['05-07-2023']
20614,389,['05-14-2023']
20615,389,['05-21-2023']
20616,389,['05-28-2023']
20617,390,['05-29-2022']
20618,390,['06-05-2022']
20619,390,['06-12-2022']
20620,390,['06-19-2022']
20621,390,['06-26-2022']
20622,390,['07-03-2022']
20623,390,['07-10-2022']
20624,390,['07-17-2022']
20625,390,['07-24-2022']
20626,390,['07-31-2022']
20627,390,['08-07-2022']
20628,390,['08-14-2022']
20629,390,['08-21-2022']
20630,390,['08-28-2022']
20631,390,['09-04-2022']
20632,390,['09-11-2022']
20633,390,['09-18-2022']
20634,390,['09-25-2022']
20635,390,['10-02-2022']
20636,390,['10-09-2022']
20637,390,['10-16-2022']
20638,390,['10-23-2022']
20639,390,['10-30-2022']
20640,390,['11-06-2022']
20641,390,['11-13-2022']
20642,390,['11-20-2022']
20643,390,['11-27-2022']
20644,390,['12-04-2022']
20645,390,['12-11-2022']
20646,390,['12-18-2022']
20647,390,['12-25-2022']
20648,390,['01-01-2023']
20649,390,['01-08-2023']
20650,390,['01-15-2023']
20651,390,['01-22-2023']
20652,390,['01-29-2023']
20653,390,['02-05-2023']
20654,390,['02-12-2023']
20655,390,['02-19-2023']
20656,390,['02-26-2023']
20657,390,['03-05-2023']
20658,390,['03-12-2023']
20659,390,['03-19-2023']
20660,390,['03-26-2023']
20661,390,['04-02-2023']
20662,390,['04-09-2023']
20663,390,['04-16-2023']
20664,390,['04-23-2023']
20665,390,['04-30-2023']
20666,390,['05-07-2023']
20667,390,['05-14-2023']
20668,390,['05-21-2023']
20669,390,['05-28-2023']
20670,391,['05-29-2022']
20671,391,['06-05-2022']
20672,391,['06-12-2022']
20673,391,['06-19-2022']
20674,391,['06-26-2022']
20675,391,['07-03-2022']
20676,391,['07-10-2022']
20677,391,['07-17-2022']
20678,391,['07-24-2022']
20679,391,['07-31-2022']
20680,391,['08-07-2022']
20681,391,['08-14-2022']
20682,391,['08-21-2022']
20683,391,['08-28-2022']
20684,391,['09-04-2022']
20685,391,['09-11-2022']
20686,391,['09-18-2022']
20687,391,['09-25-2022']
20688,391,['10-02-2022']
20689,391,['10-09-2022']
20690,391,['10-16-2022']
20691,391,['10-23-2022']
20692,391,['10-30-2022']
20693,391,['11-06-2022']
20694,391,['11-13-2022']
20695,391,['11-20-2022']
20696,391,['11-27-2022']
20697,391,['12-04-2022']
20698,391,['12-11-2022']
20699,391,['12-18-2022']
20700,391,['12-25-2022']
20701,391,['01-01-2023']
20702,391,['01-08-2023']
20703,391,['01-15-2023']
20704,391,['01-22-2023']
20705,391,['01-29-2023']
20706,391,['02-05-2023']
20707,391,['02-12-2023']
20708,391,['02-19-2023']
20709,391,['02-26-2023']
20710,391,['03-05-2023']
20711,391,['03-12-2023']
20712,391,['03-19-2023']
20713,391,['03-26-2023']
20714,391,['04-02-2023']
20715,391,['04-09-2023']
20716,391,['04-16-2023']
20717,391,['04-23-2023']
20718,391,['04-30-2023']
20719,391,['05-07-2023']
20720,391,['05-14-2023']
20721,391,['05-21-2023']
20722,391,['05-28-2023']
20723,392,['05-29-2022']
20724,392,['06-05-2022']
20725,392,['06-12-2022']
20726,392,['06-19-2022']
20727,392,['06-26-2022']
20728,392,['07-03-2022']
20729,392,['07-10-2022']
20730,392,['07-17-2022']
20731,392,['07-24-2022']
20732,392,['07-31-2022']
20733,392,['08-07-2022']
20734,392,['08-14-2022']
20735,392,['08-21-2022']
20736,392,['08-28-2022']
20737,392,['09-04-2022']
20738,392,['09-11-2022']
20739,392,['09-18-2022']
20740,392,['09-25-2022']
20741,392,['10-02-2022']
20742,392,['10-09-2022']
20743,392,['10-16-2022']
20744,392,['10-23-2022']
20745,392,['10-30-2022']
20746,392,['11-06-2022']
20747,392,['11-13-2022']
20748,392,['11-20-2022']
20749,392,['11-27-2022']
20750,392,['12-04-2022']
20751,392,['12-11-2022']
20752,392,['12-18-2022']
20753,392,['12-25-2022']
20754,392,['01-01-2023']
20755,392,['01-08-2023']
20756,392,['01-15-2023']
20757,392,['01-22-2023']
20758,392,['01-29-2023']
20759,392,['02-05-2023']
20760,392,['02-12-2023']
20761,392,['02-19-2023']
20762,392,['02-26-2023']
20763,392,['03-05-2023']
20764,392,['03-12-2023']
20765,392,['03-19-2023']
20766,392,['03-26-2023']
20767,392,['04-02-2023']
20768,392,['04-09-2023']
20769,392,['04-16-2023']
20770,392,['04-23-2023']
20771,392,['04-30-2023']
20772,392,['05-07-2023']
20773,392,['05-14-2023']
20774,392,['05-21-2023']
20775,392,['05-28-2023']
20776,393,['05-29-2022']
20777,393,['06-05-2022']
20778,393,['06-12-2022']
20779,393,['06-19-2022']
20780,393,['06-26-2022']
20781,393,['07-03-2022']
20782,393,['07-10-2022']
20783,393,['07-17-2022']
20784,393,['07-24-2022']
20785,393,['07-31-2022']
20786,393,['08-07-2022']
20787,393,['08-14-2022']
20788,393,['08-21-2022']
20789,393,['08-28-2022']
20790,393,['09-04-2022']
20791,393,['09-11-2022']
20792,393,['09-18-2022']
20793,393,['09-25-2022']
20794,393,['10-02-2022']
20795,393,['10-09-2022']
20796,393,['10-16-2022']
20797,393,['10-23-2022']
20798,393,['10-30-2022']
20799,393,['11-06-2022']
20800,393,['11-13-2022']
20801,393,['11-20-2022']
20802,393,['11-27-2022']
20803,393,['12-04-2022']
20804,393,['12-11-2022']
20805,393,['12-18-2022']
20806,393,['12-25-2022']
20807,393,['01-01-2023']
20808,393,['01-08-2023']
20809,393,['01-15-2023']
20810,393,['01-22-2023']
20811,393,['01-29-2023']
20812,393,['02-05-2023']
20813,393,['02-12-2023']
20814,393,['02-19-2023']
20815,393,['02-26-2023']
20816,393,['03-05-2023']
20817,393,['03-12-2023']
20818,393,['03-19-2023']
20819,393,['03-26-2023']
20820,393,['04-02-2023']
20821,393,['04-09-2023']
20822,393,['04-16-2023']
20823,393,['04-23-2023']
20824,393,['04-30-2023']
20825,393,['05-07-2023']
20826,393,['05-14-2023']
20827,393,['05-21-2023']
20828,393,['05-28-2023']
20829,394,['05-29-2022']
20830,394,['06-05-2022']
20831,394,['06-12-2022']
20832,394,['06-19-2022']
20833,394,['06-26-2022']
20834,394,['07-03-2022']
20835,394,['07-10-2022']
20836,394,['07-17-2022']
20837,394,['07-24-2022']
20838,394,['07-31-2022']
20839,394,['08-07-2022']
20840,394,['08-14-2022']
20841,394,['08-21-2022']
20842,394,['08-28-2022']
20843,394,['09-04-2022']
20844,394,['09-11-2022']
20845,394,['09-18-2022']
20846,394,['09-25-2022']
20847,394,['10-02-2022']
20848,394,['10-09-2022']
20849,394,['10-16-2022']
20850,394,['10-23-2022']
20851,394,['10-30-2022']
20852,394,['11-06-2022']
20853,394,['11-13-2022']
20854,394,['11-20-2022']
20855,394,['11-27-2022']
20856,394,['12-04-2022']
20857,394,['12-11-2022']
20858,394,['12-18-2022']
20859,394,['12-25-2022']
20860,394,['01-01-2023']
20861,394,['01-08-2023']
20862,394,['01-15-2023']
20863,394,['01-22-2023']
20864,394,['01-29-2023']
20865,394,['02-05-2023']
20866,394,['02-12-2023']
20867,394,['02-19-2023']
20868,394,['02-26-2023']
20869,394,['03-05-2023']
20870,394,['03-12-2023']
20871,394,['03-19-2023']
20872,394,['03-26-2023']
20873,394,['04-02-2023']
20874,394,['04-09-2023']
20875,394,['04-16-2023']
20876,394,['04-23-2023']
20877,394,['04-30-2023']
20878,394,['05-07-2023']
20879,394,['05-14-2023']
20880,394,['05-21-2023']
20881,394,['05-28-2023']
20882,395,['05-29-2022']
20883,395,['06-05-2022']
20884,395,['06-12-2022']
20885,395,['06-19-2022']
20886,395,['06-26-2022']
20887,395,['07-03-2022']
20888,395,['07-10-2022']
20889,395,['07-17-2022']
20890,395,['07-24-2022']
20891,395,['07-31-2022']
20892,395,['08-07-2022']
20893,395,['08-14-2022']
20894,395,['08-21-2022']
20895,395,['08-28-2022']
20896,395,['09-04-2022']
20897,395,['09-11-2022']
20898,395,['09-18-2022']
20899,395,['09-25-2022']
20900,395,['10-02-2022']
20901,395,['10-09-2022']
20902,395,['10-16-2022']
20903,395,['10-23-2022']
20904,395,['10-30-2022']
20905,395,['11-06-2022']
20906,395,['11-13-2022']
20907,395,['11-20-2022']
20908,395,['11-27-2022']
20909,395,['12-04-2022']
20910,395,['12-11-2022']
20911,395,['12-18-2022']
20912,395,['12-25-2022']
20913,395,['01-01-2023']
20914,395,['01-08-2023']
20915,395,['01-15-2023']
20916,395,['01-22-2023']
20917,395,['01-29-2023']
20918,395,['02-05-2023']
20919,395,['02-12-2023']
20920,395,['02-19-2023']
20921,395,['02-26-2023']
20922,395,['03-05-2023']
20923,395,['03-12-2023']
20924,395,['03-19-2023']
20925,395,['03-26-2023']
20926,395,['04-02-2023']
20927,395,['04-09-2023']
20928,395,['04-16-2023']
20929,395,['04-23-2023']
20930,395,['04-30-2023']
20931,395,['05-07-2023']
20932,395,['05-14-2023']
20933,395,['05-21-2023']
20934,395,['05-28-2023']
20935,396,['05-29-2022']
20936,396,['06-05-2022']
20937,396,['06-12-2022']
20938,396,['06-19-2022']
20939,396,['06-26-2022']
20940,396,['07-03-2022']
20941,396,['07-10-2022']
20942,396,['07-17-2022']
20943,396,['07-24-2022']
20944,396,['07-31-2022']
20945,396,['08-07-2022']
20946,396,['08-14-2022']
20947,396,['08-21-2022']
20948,396,['08-28-2022']
20949,396,['09-04-2022']
20950,396,['09-11-2022']
20951,396,['09-18-2022']
20952,396,['09-25-2022']
20953,396,['10-02-2022']
20954,396,['10-09-2022']
20955,396,['10-16-2022']
20956,396,['10-23-2022']
20957,396,['10-30-2022']
20958,396,['11-06-2022']
20959,396,['11-13-2022']
20960,396,['11-20-2022']
20961,396,['11-27-2022']
20962,396,['12-04-2022']
20963,396,['12-11-2022']
20964,396,['12-18-2022']
20965,396,['12-25-2022']
20966,396,['01-01-2023']
20967,396,['01-08-2023']
20968,396,['01-15-2023']
20969,396,['01-22-2023']
20970,396,['01-29-2023']
20971,396,['02-05-2023']
20972,396,['02-12-2023']
20973,396,['02-19-2023']
20974,396,['02-26-2023']
20975,396,['03-05-2023']
20976,396,['03-12-2023']
20977,396,['03-19-2023']
20978,396,['03-26-2023']
20979,396,['04-02-2023']
20980,396,['04-09-2023']
20981,396,['04-16-2023']
20982,396,['04-23-2023']
20983,396,['04-30-2023']
20984,396,['05-07-2023']
20985,396,['05-14-2023']
20986,396,['05-21-2023']
20987,396,['05-28-2023']
20988,397,['05-29-2022']
20989,397,['06-05-2022']
20990,397,['06-12-2022']
20991,397,['06-19-2022']
20992,397,['06-26-2022']
20993,397,['07-03-2022']
20994,397,['07-10-2022']
20995,397,['07-17-2022']
20996,397,['07-24-2022']
20997,397,['07-31-2022']
20998,397,['08-07-2022']
20999,397,['08-14-2022']
21000,397,['08-21-2022']
21001,397,['08-28-2022']
21002,397,['09-04-2022']
21003,397,['09-11-2022']
21004,397,['09-18-2022']
21005,397,['09-25-2022']
21006,397,['10-02-2022']
21007,397,['10-09-2022']
21008,397,['10-16-2022']
21009,397,['10-23-2022']
21010,397,['10-30-2022']
21011,397,['11-06-2022']
21012,397,['11-13-2022']
21013,397,['11-20-2022']
21014,397,['11-27-2022']
21015,397,['12-04-2022']
21016,397,['12-11-2022']
21017,397,['12-18-2022']
21018,397,['12-25-2022']
21019,397,['01-01-2023']
21020,397,['01-08-2023']
21021,397,['01-15-2023']
21022,397,['01-22-2023']
21023,397,['01-29-2023']
21024,397,['02-05-2023']
21025,397,['02-12-2023']
21026,397,['02-19-2023']
21027,397,['02-26-2023']
21028,397,['03-05-2023']
21029,397,['03-12-2023']
21030,397,['03-19-2023']
21031,397,['03-26-2023']
21032,397,['04-02-2023']
21033,397,['04-09-2023']
21034,397,['04-16-2023']
21035,397,['04-23-2023']
21036,397,['04-30-2023']
21037,397,['05-07-2023']
21038,397,['05-14-2023']
21039,397,['05-21-2023']
21040,397,['05-28-2023']
21041,398,['05-29-2022']
21042,398,['06-05-2022']
21043,398,['06-12-2022']
21044,398,['06-19-2022']
21045,398,['06-26-2022']
21046,398,['07-03-2022']
21047,398,['07-10-2022']
21048,398,['07-17-2022']
21049,398,['07-24-2022']
21050,398,['07-31-2022']
21051,398,['08-07-2022']
21052,398,['08-14-2022']
21053,398,['08-21-2022']
21054,398,['08-28-2022']
21055,398,['09-04-2022']
21056,398,['09-11-2022']
21057,398,['09-18-2022']
21058,398,['09-25-2022']
21059,398,['10-02-2022']
21060,398,['10-09-2022']
21061,398,['10-16-2022']
21062,398,['10-23-2022']
21063,398,['10-30-2022']
21064,398,['11-06-2022']
21065,398,['11-13-2022']
21066,398,['11-20-2022']
21067,398,['11-27-2022']
21068,398,['12-04-2022']
21069,398,['12-11-2022']
21070,398,['12-18-2022']
21071,398,['12-25-2022']
21072,398,['01-01-2023']
21073,398,['01-08-2023']
21074,398,['01-15-2023']
21075,398,['01-22-2023']
21076,398,['01-29-2023']
21077,398,['02-05-2023']
21078,398,['02-12-2023']
21079,398,['02-19-2023']
21080,398,['02-26-2023']
21081,398,['03-05-2023']
21082,398,['03-12-2023']
21083,398,['03-19-2023']
21084,398,['03-26-2023']
21085,398,['04-02-2023']
21086,398,['04-09-2023']
21087,398,['04-16-2023']
21088,398,['04-23-2023']
21089,398,['04-30-2023']
21090,398,['05-07-2023']
21091,398,['05-14-2023']
21092,398,['05-21-2023']
21093,398,['05-28-2023']
21094,399,['05-29-2022']
21095,399,['06-05-2022']
21096,399,['06-12-2022']
21097,399,['06-19-2022']
21098,399,['06-26-2022']
21099,399,['07-03-2022']
21100,399,['07-10-2022']
21101,399,['07-17-2022']
21102,399,['07-24-2022']
21103,399,['07-31-2022']
21104,399,['08-07-2022']
21105,399,['08-14-2022']
21106,399,['08-21-2022']
21107,399,['08-28-2022']
21108,399,['09-04-2022']
21109,399,['09-11-2022']
21110,399,['09-18-2022']
21111,399,['09-25-2022']
21112,399,['10-02-2022']
21113,399,['10-09-2022']
21114,399,['10-16-2022']
21115,399,['10-23-2022']
21116,399,['10-30-2022']
21117,399,['11-06-2022']
21118,399,['11-13-2022']
21119,399,['11-20-2022']
21120,399,['11-27-2022']
21121,399,['12-04-2022']
21122,399,['12-11-2022']
21123,399,['12-18-2022']
21124,399,['12-25-2022']
21125,399,['01-01-2023']
21126,399,['01-08-2023']
21127,399,['01-15-2023']
21128,399,['01-22-2023']
21129,399,['01-29-2023']
21130,399,['02-05-2023']
21131,399,['02-12-2023']
21132,399,['02-19-2023']
21133,399,['02-26-2023']
21134,399,['03-05-2023']
21135,399,['03-12-2023']
21136,399,['03-19-2023']
21137,399,['03-26-2023']
21138,399,['04-02-2023']
21139,399,['04-09-2023']
21140,399,['04-16-2023']
21141,399,['04-23-2023']
21142,399,['04-30-2023']
21143,399,['05-07-2023']
21144,399,['05-14-2023']
21145,399,['05-21-2023']
21146,399,['05-28-2023']
21147,400,['05-29-2022']
21148,400,['06-05-2022']
21149,400,['06-12-2022']
21150,400,['06-19-2022']
21151,400,['06-26-2022']
21152,400,['07-03-2022']
21153,400,['07-10-2022']
21154,400,['07-17-2022']
21155,400,['07-24-2022']
21156,400,['07-31-2022']
21157,400,['08-07-2022']
21158,400,['08-14-2022']
21159,400,['08-21-2022']
21160,400,['08-28-2022']
21161,400,['09-04-2022']
21162,400,['09-11-2022']
21163,400,['09-18-2022']
21164,400,['09-25-2022']
21165,400,['10-02-2022']
21166,400,['10-09-2022']
21167,400,['10-16-2022']
21168,400,['10-23-2022']
21169,400,['10-30-2022']
21170,400,['11-06-2022']
21171,400,['11-13-2022']
21172,400,['11-20-2022']
21173,400,['11-27-2022']
21174,400,['12-04-2022']
21175,400,['12-11-2022']
21176,400,['12-18-2022']
21177,400,['12-25-2022']
21178,400,['01-01-2023']
21179,400,['01-08-2023']
21180,400,['01-15-2023']
21181,400,['01-22-2023']
21182,400,['01-29-2023']
21183,400,['02-05-2023']
21184,400,['02-12-2023']
21185,400,['02-19-2023']
21186,400,['02-26-2023']
21187,400,['03-05-2023']
21188,400,['03-12-2023']
21189,400,['03-19-2023']
21190,400,['03-26-2023']
21191,400,['04-02-2023']
21192,400,['04-09-2023']
21193,400,['04-16-2023']
21194,400,['04-23-2023']
21195,400,['04-30-2023']
21196,400,['05-07-2023']
21197,400,['05-14-2023']
21198,400,['05-21-2023']
21199,400,['05-28-2023']
21200,401,['05-29-2022']
21201,401,['06-05-2022']
21202,401,['06-12-2022']
21203,401,['06-19-2022']
21204,401,['06-26-2022']
21205,401,['07-03-2022']
21206,401,['07-10-2022']
21207,401,['07-17-2022']
21208,401,['07-24-2022']
21209,401,['07-31-2022']
21210,401,['08-07-2022']
